mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_penalty,param_solver,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
19.1899218082,0.0514038085938,-0.721518416443,-0.720768375,l2,newton-cg,"{'penalty': 'l2', 'solver': 'newton-cg'}",1,-0.726316000046,-0.719572011825,-0.714565856916,-0.722487662678,-0.722403445372,-0.720467701401,-0.717399928044,-0.721928433889,-0.726906851836,-0.719386065205,1.64688167744,0.00324552241035,0.00486076848436,0.00124371673445
1.02123603821,0.046941947937,-0.741234070084,-0.740938570781,l2,lbfgs,"{'penalty': 'l2', 'solver': 'lbfgs'}",2,-0.749315913276,-0.743365556483,-0.736082084913,-0.74255866017,-0.746772172046,-0.745876726021,-0.725253912094,-0.72958791216,-0.748746268089,-0.74330399907,0.210788804184,0.000305803867059,0.00932017469998,0.00578503290441
14.8780345917,0.0285736560822,-0.756832340624,-0.756831553281,l2,sag,"{'penalty': 'l2', 'solver': 'sag'}",3,-0.763357309016,-0.755176172924,-0.754188993492,-0.757545231017,-0.756910776093,-0.756789771146,-0.751910838102,-0.758060432671,-0.757793786419,-0.756586158649,6.42443893923,0.00181218994093,0.0038655973353,0.000982011086261
